iter	Logloss
249	0.03994915617
250	0.03990773245
251	0.03984898189
252	0.03979841338
253	0.03971808935
254	0.03967104279
255	0.0395708168
256	0.03952850817
257	0.03941284546
258	0.03927009398
259	0.03919941311
260	0.03912358687
261	0.03902267651
262	0.03892948997
263	0.03884252244
264	0.03879113772
265	0.03870386863
266	0.03863820255
267	0.03857021264
268	0.03852120189
269	0.03847301731
270	0.03838038053
271	0.03832841832
272	0.03828136176
273	0.03821828262
274	0.03816283958
275	0.03799812063
276	0.03796726369
277	0.03790544667
278	0.0378309547
279	0.03778176564
280	0.03772406042
281	0.03766310003
282	0.03761074125
283	0.03755190269
284	0.03747044932
285	0.03740698617
286	0.03734002324
287	0.03727126389
288	0.03721645637
289	0.03717864639
290	0.03710797102
291	0.03705866511
292	0.03701048957
293	0.03686457104
294	0.03677481321
295	0.03670874868
296	0.03667168738
297	0.03663305674
298	0.03658801446
299	0.03653503639
300	0.03645002598
301	0.03642808411
302	0.03639549086
303	0.03634041842
304	0.03629071805
305	0.03624446257
306	0.03612498765
307	0.03595719088
308	0.03588251707
309	0.03581433273
310	0.03576733367
311	0.03564973756
312	0.03557850873
313	0.03547731204
314	0.03537953062
315	0.035325147
316	0.03527548029
317	0.03518982001
318	0.03512103652
319	0.03506237154
320	0.03499074965
321	0.03495677212
322	0.03490560685
323	0.03486590318
324	0.03480568646
325	0.03472584056
326	0.03469715152
327	0.03459152161
328	0.03457040889
329	0.03453308723
330	0.03446492761
331	0.03441105391
332	0.03434829528
333	0.03427342178
334	0.03418182185
335	0.03413079524
336	0.03407387422
337	0.03401149948
338	0.03393821941
339	0.03387495346
340	0.03381000034
341	0.03374138447
342	0.03367258003
343	0.03361191986
344	0.03355872751
345	0.03350641435
346	0.03347037258
347	0.03341452541
348	0.03336401886
349	0.03318715598
350	0.03314276668
351	0.03309054734
352	0.03302805662
353	0.03291749117
354	0.0328689821
355	0.03278778692
356	0.03272409476
357	0.03266373414
358	0.03261392442
359	0.03257684133
360	0.03252190468
361	0.0324844834
362	0.03241330508
363	0.03235187967
364	0.03233383176
365	0.03229246296
366	0.03223693004
367	0.0321719663
368	0.03215057194
369	0.03211907532
370	0.03208269469
371	0.0320199991
372	0.03197560884
373	0.03192641497
374	0.03185143174
375	0.03180215171
376	0.03174792244
377	0.03169769059
378	0.03165345906
379	0.03163671181
380	0.03160918793
381	0.03155214538
382	0.03150813612
383	0.03147159423
384	0.03142264287
385	0.03138605322
386	0.03135572397
387	0.03130100959
388	0.03123300838
389	0.03119066876
390	0.03115274772
391	0.03109684697
392	0.03106551742
393	0.03102324173
394	0.03099818925
395	0.03095545475
396	0.03089646274
397	0.030839596
398	0.03081439819
399	0.03081424325
400	0.03079081454
401	0.03075066867
402	0.0307127463
403	0.03068750588
404	0.03063908385
405	0.03062402394
406	0.03057507232
407	0.0305322048
408	0.03047987926
409	0.03041410388
410	0.03037134629
411	0.03034081073
412	0.03028068285
413	0.03024134891
414	0.03018380539
415	0.03016986925
416	0.03013041647
417	0.03008039603
418	0.03002901357
419	0.03000122653
420	0.02982094467
421	0.02978562713
422	0.02975970983
423	0.02969502706
424	0.02965308963
425	0.02965297231
426	0.02965285633
427	0.02965262524
428	0.0296523926
429	0.0296523926
430	0.02965218342
431	0.02965206035
432	0.0296520048
433	0.0296520048
434	0.0296520048
435	0.029592009
436	0.02956293519
437	0.02954010902
438	0.02947163937
439	0.02943601302
440	0.02943591098
441	0.02941856496
442	0.02936922143
443	0.02931450045
444	0.02927807529
445	0.02926233783
446	0.02922397982
447	0.0291616185
448	0.0291615231
449	0.02911215787
450	0.02904316229
451	0.02904187757
452	0.02904184216
453	0.02904181338
454	0.02904178438
455	0.02904156215
456	0.02899842485
457	0.02890386659
458	0.02887331269
459	0.028826962
460	0.02881541356
461	0.02878580682
462	0.02877081927
463	0.0287608555
464	0.02872468285
465	0.02872468285
466	0.02869574445
467	0.02859823047
468	0.0285762638
469	0.02853265541
470	0.02846142599
471	0.02846041177
472	0.02840121442
473	0.02836522749
474	0.02831796861
475	0.02827924274
476	0.02825505194
477	0.02822367219
478	0.02819008362
479	0.02815842253
480	0.02814498599
481	0.02810619281
482	0.02805521504
483	0.02802313584
484	0.02799059068
485	0.0279650244
486	0.02791899732
487	0.02788812068
488	0.02788812865
489	0.0278880908
490	0.02786345888
491	0.02786345423
492	0.02786337188
493	0.02786327427
494	0.02786324726
495	0.02786314279
496	0.02783745679
497	0.0278372786
498	0.02783723721
499	0.02783705216
500	0.02783702914
501	0.02783701188
502	0.02783699129
503	0.02783696805
504	0.02783694481
505	0.02783692643
506	0.02783691293
507	0.02780468345
508	0.02777197959
509	0.02777196542
510	0.027771961
511	0.02777195723
512	0.0277719362
513	0.02777193421
514	0.02777191451
515	0.02777189548
516	0.02777188087
517	0.02777187622
518	0.02777185298
519	0.02777185253
520	0.02777184611
521	0.02777183306
522	0.02777182951
523	0.02777172482
524	0.02777153755
525	0.02773162785
526	0.0277316055
527	0.02773159842
528	0.02773149881
529	0.02773133368
530	0.02773131398
531	0.02773126506
532	0.0277312312
533	0.02773113535
534	0.02773104881
535	0.02773099103
536	0.02773082701
537	0.02773078363
538	0.02772113413
539	0.02768309043
540	0.0276576342
541	0.02763257927
542	0.02759283077
543	0.02753915209
544	0.02753010003
545	0.02749440951
546	0.02745904967
547	0.02742749422
548	0.02738621086
549	0.02733964657
550	0.02731543566
551	0.02731248086
552	0.02728808491
553	0.02721031443
554	0.02719783988
555	0.02716225913
556	0.02710452017
557	0.02707216301
558	0.02704960314
559	0.02701994238
560	0.02699070815
561	0.02695660247
562	0.02690121876
563	0.0268332341
564	0.02679452196
565	0.02675879402
566	0.0267307458
567	0.02670984053
568	0.02670984053
569	0.02670984053
570	0.02670984053
571	0.02670984053
572	0.02669675328
573	0.02669661737
574	0.02669650338
575	0.02669646885
576	0.02669644959
577	0.02669618308
578	0.02667496932
579	0.02667490026
580	0.02665162567
581	0.02662045686
582	0.02659229352
583	0.02655825202
584	0.02655801252
585	0.02652002019
586	0.02650575049
587	0.0265057195
588	0.02646984282
589	0.02642656048
590	0.0263949804
591	0.02639496734
592	0.0263945138
593	0.02638500465
594	0.02631940281
595	0.0262970521
596	0.02629693612
597	0.02629681106
598	0.02629676546
599	0.0262726074
600	0.02623822836
601	0.02621185109
602	0.02619300101
603	0.02618797638
604	0.02618373312
605	0.02613171872
606	0.02608716472
607	0.0260590655
608	0.02603943516
609	0.02600223084
610	0.02598895101
611	0.02595528628
612	0.02595527764
613	0.0259474441
614	0.025905425
615	0.02589624053
616	0.02584993105
617	0.02581502149
618	0.02579154214
619	0.0257642387
620	0.02573546334
621	0.02569042415
622	0.0256434962
623	0.02561164076
624	0.0255812212
625	0.02554726822
626	0.02553877263
627	0.02553876068
628	0.02553873412
629	0.02553864934
630	0.02553822324
631	0.02553818318
632	0.02551642325
633	0.02551584952
634	0.02551579529
635	0.02551581853
636	0.02550943129
637	0.02548002375
638	0.02545535487
639	0.02545530174
640	0.02541552447
641	0.02538077712
642	0.02526927903
643	0.02524797708
644	0.02524793436
645	0.0252380622
646	0.02523797366
647	0.02521182482
648	0.02517788518
649	0.0251658137
650	0.02515572261
651	0.02512574002
652	0.0250610727
653	0.02501503391
654	0.0249937853
655	0.0249661417
656	0.02496574659
657	0.02491335526
658	0.02490685491
659	0.02488290076
660	0.02488283457
661	0.02488268893
662	0.0248825072
663	0.0248824906
664	0.02488243061
665	0.02488235867
666	0.02488230555
667	0.02487894989
668	0.02485302242
669	0.02485283405
670	0.02481196929
671	0.02478939833
672	0.02476540721
673	0.02472699079
674	0.02469795554
675	0.02466908477
676	0.02465096448
677	0.02464210167
678	0.024631165
679	0.02461028849
680	0.02460547215
681	0.02459885979
682	0.024594244
683	0.02456475502
684	0.02453560361
685	0.02453541702
686	0.02450639488
687	0.02447120085
688	0.02444556664
689	0.02444545021
690	0.02442466488
691	0.02442457834
692	0.02441037459
693	0.02437696084
694	0.02434270998
695	0.02434268032
696	0.02434262321
697	0.02434259864
698	0.02434257164
699	0.02434254795
700	0.02434245853
701	0.0243421161
702	0.02430205971
703	0.02427245163
704	0.02425324364
705	0.02421615286
706	0.02421611722
707	0.02418151751
708	0.02418146351
709	0.02418145443
710	0.02418143495
711	0.02418139179
712	0.02418139622
713	0.0241813836
714	0.02418135991
715	0.02418136168
716	0.02418133601
717	0.02417311445
718	0.02417309165
719	0.02417308478
720	0.02417305136
721	0.02417301993
722	0.02417294157
723	0.02414514502
724	0.0241117324
725	0.02407751762
726	0.02407745653
727	0.02405492415
728	0.02402983933
729	0.02397919869
730	0.02394808745
731	0.02392024685
732	0.02389993299
733	0.0238729612
734	0.02386182004
735	0.02384446916
736	0.02382091608
737	0.02381276178
738	0.02378109162
739	0.02375163095
740	0.02373483278
741	0.02369173414
742	0.02366670865
743	0.02366664557
744	0.02364616083
745	0.0236294596
746	0.02360520131
747	0.02358133991
748	0.02355605833
749	0.0235560218
750	0.02355595828
751	0.02355595828
752	0.02353288995
753	0.02353288729
754	0.02353277396
755	0.02353274386
756	0.0235326759
757	0.0235326759
758	0.02350466352
759	0.02350457255
760	0.02350455373
761	0.02350453271
762	0.02350417279
763	0.02345717245
764	0.02343612171
765	0.0233018477
766	0.02328171978
767	0.02324163782
768	0.02324149682
769	0.0232155522
770	0.02318810294
771	0.02315829277
772	0.02312829224
773	0.02309890927
774	0.02306834875
775	0.02304834232
776	0.02302608593
777	0.02300550423
778	0.02298739877
779	0.02295222621
780	0.02291417722
781	0.0228820471
782	0.02286096561
783	0.02283718499
784	0.02279099346
785	0.02278002673
786	0.02273211307
787	0.02271641589
788	0.02271055833
789	0.02266818221
790	0.02264915882
791	0.02261270598
792	0.02258856743
793	0.02256950419
794	0.02254731441
795	0.02254198234
796	0.02251059638
797	0.0224788368
798	0.02247849194
799	0.02246035748
800	0.02244943479
801	0.02244372775
802	0.02242325762
803	0.02239998433
804	0.02238118764
805	0.0223536753
806	0.02233165352
807	0.02233156454
808	0.02233156454
809	0.02232251336
810	0.02232248813
811	0.02232242128
812	0.02232241508
813	0.02232239383
814	0.02229483391
815	0.02229475887
816	0.0222947571
817	0.02227833611
818	0.0222783226
819	0.02227831132
820	0.02227829339
821	0.022278223
822	0.02226156469
823	0.02223261424
824	0.02221588135
825	0.0221900796
826	0.02215647153
827	0.0221321114
828	0.02213183494
829	0.02211524284
830	0.02209198438
831	0.02207593658
832	0.02205504146
833	0.02203601166
834	0.02203133522
835	0.02203133301
836	0.0220235112
837	0.02200873882
838	0.02196442542
839	0.02194166323
840	0.02193973173
841	0.02192370983
842	0.02190780503
843	0.02189416375
844	0.02185648772
845	0.02185642088
846	0.02185135265
847	0.02183162604
848	0.02181379768
849	0.02178839369
850	0.02178222757
851	0.0217638684
852	0.02174713111
853	0.02172714089
854	0.02171180517
855	0.0217116987
856	0.02169490451
857	0.02168975439
858	0.02167625698
859	0.02164474685
860	0.02162571349
861	0.02161602992
862	0.02160123783
863	0.02157336647
864	0.02157335119
865	0.02154416215
866	0.02151337162
867	0.02149472342
868	0.02147076665
869	0.02144143571
870	0.02137565745
871	0.02135996249
872	0.02135994545
873	0.02135990472
874	0.0213598361
875	0.02135980887
876	0.02135977191
877	0.02135973538
878	0.02133932238
879	0.02133931331
880	0.02133923473
881	0.02133915061
882	0.02133913955
883	0.0213390592
884	0.02131505278
885	0.02126789419
886	0.021267801
887	0.02126774965
888	0.02126736118
889	0.02125274065
890	0.0212326229
891	0.02121591881
892	0.02121205516
893	0.02118988929
894	0.02117595384
895	0.02117066957
896	0.02114654209
897	0.02110472399
898	0.0210859111
899	0.02106186353
900	0.02101978623
901	0.02099781425
902	0.02099777706
903	0.02098819929
904	0.02098818712
905	0.0209877225
906	0.0209876955
907	0.020984667
908	0.02097776756
909	0.02094976625
910	0.02093331892
911	0.02093327465
912	0.02091535359
913	0.02090017038
914	0.02089996807
915	0.02086953192
916	0.02084660571
917	0.02082511893
918	0.02082046463
919	0.02080267926
920	0.02077747647
921	0.02074918653
922	0.0207341567
923	0.02073408477
924	0.02073400442
925	0.02073397808
926	0.02073396922
927	0.02073394067
928	0.02073391543
929	0.02073387426
930	0.02073386607
931	0.02071791191
932	0.02071723458
933	0.02070903183
934	0.02070897118
935	0.02069643995
936	0.02069640763
937	0.02066691974
938	0.02065361846
939	0.02065361669
940	0.02063731699
941	0.02063015857
942	0.02060468795
943	0.02058230115
944	0.0205822841
945	0.02057129214
946	0.02054650038
947	0.02051957173
948	0.02050099325
949	0.0204868174
950	0.02047646204
951	0.02045099385
952	0.02042848732
953	0.02042828545
954	0.0203497699
955	0.02034976038
956	0.02034973581
957	0.02033401783
958	0.02033014311
959	0.02031058937
960	0.0203105555
961	0.02031053469
962	0.02028978633
963	0.02027343926
964	0.02026100986
965	0.02024057625
966	0.02019120973
967	0.02018873748
968	0.02018873239
969	0.02017340022
970	0.02015608143
971	0.02014535065
972	0.02013036025
973	0.0201302447
974	0.02011483948
975	0.02011480053
976	0.02011456413
977	0.02011453535
978	0.02011449396
979	0.02011447492
980	0.02011435827
981	0.02008511521
982	0.02006987674
983	0.02006986412
984	0.02005469198
985	0.02005468423
986	0.02005455873
987	0.02005455873
988	0.02005455718
989	0.0200545481
990	0.02005443986
991	0.02005439781
992	0.0200542588
993	0.02005423556
994	0.02005419815
995	0.02005414215
996	0.02005402993
997	0.02005399075
998	0.02005398167
999	0.02005394515
